0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088063,0.001957,0.24,1,0.76,0,0.02,1,0,1,0.003922,0,0.13,0,0,0.05,1,0.07,0,saint.,null
0,tcp,finger,S2,0,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18591,0.001957,0.15,1,0.84,0,0.01,1,0,1,0.011765,0.01,0.32,0,0,0.06,0.33,0.25,0,saint.,null
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622309,0.001957,0.07,1,0.93,0,0,1,0,1,0.003922,0,1,0,0,0.04,1,0.96,0,saint.,null
0,tcp,login,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641879,0.001957,0.07,0,0.92,0,0,1,0,1,0.003922,0,1,0,0,0.04,0,0.95,0,saint.,null
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661448,0.001957,0.08,1,0.91,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.93,0,saint.,null
0.000035,tcp,telnet,SF,0.000001,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894325,0.001957,0.07,0,0.91,0,0,1,0,1,0.003922,0,1,0,0,0.05,0,0.91,0,saint.,null
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868885,0.001957,0.05,1,0.92,0,0,1,0,1,0.003922,0,1,0,0,0.03,1,0.93,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868885,0.001957,0.03,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.03,1,0.97,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868885,0.001957,0.04,1,0.94,0,0,1,0,1,0.003922,0,1,0,0,0.04,1,0.96,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984344,0.001957,0.04,1,0.96,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988258,0.001957,0.04,1,0.96,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.04,1,0.96,0,0,1,0,1,0.003922,0,1,0,0,0.04,1,0.96,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.04,1,0.96,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853229,0.001957,0.04,1,0.96,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853229,0.001957,0.06,1,0.94,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853229,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.04,1,0.96,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.05,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.06,1,0.94,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843444,0.001957,0.06,1,0.94,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.04,1,0.95,0,0,1,0,1,0.003922,0,1,0,0,0.05,1,0.95,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.06,1,0.93,0,0,1,0,1,0.003922,0,1,0,0,0.07,1,0.93,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.08,1,0.92,0,0,1,0,1,0.003922,0,1,0,0,0.11,1,0.89,0,saint.,null
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001957,0.08,1,0.91,0,0,1,0,1,0.003922,0,1,0,0,0.13,1,0.87,0,saint.,null
