0.534246575,0.03,0.120382532,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.246575342,0.03,0.132498627,0.02,0.6,0.01,0.03,0.04,0.04,0.01,0,0,0.408163265,0.01,normal
0.876712329,0.03,0.150477655,0.16,0.133333333,0.03,0.14,0.01,0.01,0.02,0,0,0.12244898,0.01,normal
0.671232877,0.04,0.138350683,0.02,0.6,0.07,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.835616438,0.03,0.114657606,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0,0,0.408163265,0.09,normal
0.698630137,0.03,0.023359956,0.06,0.666666667,0.02,0.02,0.03,0.01,0.02,0,0,0.204081633,0.01,abnormal
0.547945205,0.03,0.255349655,0.02,0.6,0.03,0.01,0.05,0.02,0.01,0,0,0.408163265,0.01,normal
0.575342466,0.03,0.176592999,0.01,0.866666667,0.03,0.04,0.05,0.01,0.01,0,0.149908173,0.510204082,0.01,abnormal
0.424657534,0.03,0.066578695,0.06,0.666666667,0.01,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.369863014,0.03,0.134843392,0.01,0.866666667,0.03,0.01,0.01,0.01,0.02,0,0,0.357142857,0.01,normal
0.671232877,0.03,0.022892226,0.15,0.533333333,0.01,0.07,0.01,0.03,0.01,0,0,0.357142857,0.01,normal
0.643835616,0.03,0.018909728,0.05,0.333333333,0.03,0.05,0.01,0.01,0.02,0,0.394628099,0.306122449,0.01,normal
0.479452055,0.03,0.262018198,0.01,0.866666667,0.01,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.315068493,0.03,0.186564201,0.03,0.466666667,0.05,0.05,0.05,0.01,0.02,0,0,0.408163265,0.01,normal
0.465753425,0.03,0.114735107,0.07,0.8,0.01,0.01,0.01,0.01,0.02,0,0,0.357142857,0.01,normal
0.287671233,0.01,0.117832455,0.06,0.666666667,0.01,0.05,0.04,0.02,0.01,0,0,0.204081633,0.01,normal
1.02739726,0.05,0.021207585,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0,0,0.204081633,0.01,normal
0.397260274,0.03,0.134348469,0.02,0.6,0.01,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.383561644,0.03,0.021603931,0.01,0.866666667,0.01,0.03,0.04,0.01,0.01,0,0,0.408163265,0.01,normal
0.328767123,0.03,0.340265654,0.02,0.6,0.01,0.05,0.04,0.02,0.01,0,0,0.408163265,0.01,normal
0.547945205,0.03,0.115494488,0.02,0.6,0.05,0.05,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
1.01369863,0.03,0.098891454,0.16,0.133333333,0.07,0.14,0.01,0.02,0.02,0,0,0.153061224,0.01,normal
0.273972603,0.03,0.207153812,0.06,0.666666667,0.01,0.06,0.04,0.03,0.02,0,0,0.204081633,0.01,normal
0.671232877,0.03,0.092215433,0.02,0.6,0.07,0.11,0.05,0.03,0.02,0,0,0.408163265,0.28,normal
0.520547945,0.03,0.123691989,0.01,0.866666667,0.01,0.01,0.01,0.01,0.02,0,0,0.357142857,0.01,normal
0.438356164,0.03,0.253115703,0.05,0.333333333,0.05,0.05,0.05,0.01,0.02,0,0,0.234693878,0.05,normal
0.232876712,0.03,0.13134426,0.03,0.466666667,0.01,0.06,0.05,0.01,0.02,0,0,0.12244898,0.13,normal
0.410958904,0.04,0.287615505,0.02,0.6,0.05,0.01,0.06,0.02,0.01,0,0,0.357142857,0.01,normal
0.410958904,0.05,0.068898307,0.02,0.6,0.05,0.05,0.05,0.01,0.02,0,0,0.265306122,0.01,normal
0.465753425,0.03,0.157204664,0.05,0.333333333,0.05,0.08,0.05,0.02,0.01,0,0,0.408163265,0.01,normal
0.575342466,0.05,0.097248283,0.02,0.6,0.07,0.07,0.05,0.01,0.02,0,0,0.408163265,0.01,normal
0.849315068,0.03,0.060219479,0.02,0.6,0.01,0.01,0.01,0.01,0.02,0,0,0.387755102,0.01,normal
0.876712329,0.01,0.152168415,0.05,0.333333333,0.01,0.01,0.01,0.01,0.02,0,0,0.387755102,0.01,normal
0.465753425,0.03,0.084686893,0.06,0.666666667,0.03,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.369863014,0.03,0.113554227,0.01,0.866666667,0.01,0.04,0.05,0.05,0.02,0,0,0.336734694,0.01,normal
0.465753425,0.03,0.049763552,0.03,0.466666667,0.01,0.05,0.04,0.03,0.01,0,0,0.408163265,0.12,normal
0.630136986,0.03,0.073897845,0.06,0.666666667,0.07,0.01,0.01,0.01,0.02,0,0,0.612244898,0.01,normal
0.369863014,0.03,0.15007723,0.02,0.6,0.01,0.01,0.01,0.01,0.02,0,0,0.714285714,0.01,normal
0.876712329,0.05,0.124319481,0.02,0.6,0.07,0.05,0.05,0.01,0.02,0,0,0.408163265,0.01,normal
0.424657534,0.03,0.029789875,0.01,0.866666667,0.02,0.04,0.03,0.01,0.02,0.076880769,0,0.43877551,0.01,abnormal
0.602739726,0.03,0.106608989,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.575342466,0.04,0.062183535,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
0.534246575,0.03,0.052189218,0.06,0.666666667,0.03,0.01,0.01,0.01,0.02,0,0,0.612244898,0.01,normal
0.452054795,0.03,0.06326312,0.08,0.266666667,0.03,0.03,0.04,0.01,0.01,0,0,0.408163265,0.01,normal
0.589041096,0.03,0.183911469,0.02,0.6,0.05,0.05,0.01,0.01,0.02,0,0,0.265306122,0.01,normal
0.520547945,0.03,0.035756824,0.06,0.666666667,0.01,0.01,0.04,0.02,0.02,0,0,0.408163265,0.01,normal
0.410958904,0.03,0.128080352,0.02,0.6,0.04,0.01,0.01,0.01,0.02,0,0,0.306122449,0.01,normal
0.835616438,0.05,0.023544192,0.01,0.866666667,0.03,0.05,0.01,0.01,0.01,0,0,0.306122449,0.01,normal
0.397260274,0.03,0.025788342,0.01,0.866666667,0.01,0.02,0.05,0.02,0.02,0,0,0.408163265,0.01,normal
0.575342466,0.05,0.048034041,0.02,0.6,0.03,0.08,0.01,0.01,0.01,0,0,0.408163265,0.01,normal
0.97260274,0.03,0.110335868,0.02,0.6,0.07,0.06,0.05,0.01,0.02,0,0,0.204081633,0.01,normal
