0.356164384,0.03,0.103916826,0.02,0.6,0.01,0.02,0.04,0.05,0.02,0,0,0.408163265,0.05,normal
0.287671233,0.03,0.056449091,0.06,0.666666667,0.01,0.01,0.04,0.01,0.02,0.021760218,0,0.204081633,0.01,normal
0.671232877,0.03,0.117690369,0.13,0.4,0.05,0.02,0.01,0.02,0.01,0.044160442,0,1.010204082,0.01,normal
0.287671233,0.01,0.032714544,0.06,0.666666667,0.01,0.02,0.04,0.01,0.01,0,0.367768595,0.102040816,0.01,normal
0.794520548,0.05,0.106496136,0.16,0.133333333,0.07,0.03,0.05,0.02,0.01,0,0,0.408163265,0.01,normal
0.712328767,0.03,0.079741743,0.16,0.133333333,0.02,0.02,0.02,0.01,0.01,0,0,0.510204082,0.01,abnormal
0.589041096,0.03,0.093942904,0.02,0.6,0.03,0.05,0.01,0.02,0.02,0,0.404499541,0.357142857,0.01,normal
0.424657534,0.03,0.047974895,0.16,0.133333333,0.01,0.05,0.06,0.01,0.02,0,0,0.255102041,0.23,normal
0.98630137,0.04,0.026588512,0.03,0.466666667,0.03,0.01,0.01,0.01,0.02,0,0,0.081632653,0.09,normal
1.109589041,0.02,0.084272191,0.01,0.866666667,0.07,0.04,0.01,0.01,0.02,0,0.38292011,0.030612245,0.4,normal
0.657534247,0.03,0.017314146,0.04,0.933333333,0.03,0.02,0.01,0.01,0.01,1,0,0.510204082,0.01,abnormal
0.931506849,0.03,0.084064161,0.12,0.2,0.05,0.05,0.01,0.01,0.01,0,0,0.12244898,0.26,normal
0.301369863,0.03,0.106613748,0.13,0.4,0.01,0.06,0.01,0.01,0.02,0,0.404499541,0.255102041,0.01,normal
1.02739726,0.03,0.130152502,0.16,0.133333333,0.02,0.05,0.06,0.02,0.02,0,0,0.163265306,0.01,normal
0.397260274,0.04,0.02118447,0.02,0.6,0.03,0.02,0.01,0.05,0.02,0,0,0.408163265,0.01,normal
0.602739726,0.03,0.07472249,0.09,1.066666667,0.02,0.02,0.03,0.01,0.02,0.150241502,0,0.326530612,0.01,abnormal
0.479452055,0.03,0.037115823,0.13,0.4,0.07,0.05,0.01,0.02,0.02,0,0.454545455,0.408163265,0.01,normal
0.726027397,0.03,0.142702334,0.16,0.133333333,0.02,0.05,0.02,0.02,0.01,0,0,0.357142857,0.06,normal
0.410958904,0.06,0.118195489,0.06,0.666666667,0.02,0.02,0.02,0.03,0.01,0,0.436639118,0.408163265,0.28,abnormal
1.01369863,0.03,0.062197132,0.16,0.133333333,0.02,0.07,0.02,0.02,0.01,0,0,0.204081633,0.01,normal
0.383561644,0.03,0.129215003,0.01,0.866666667,0.01,0.04,0.04,0.01,0.02,0,0.359044995,0.408163265,0.01,abnormal
0.397260274,0.03,0.016698211,0.01,0.866666667,0.03,0.05,0.05,0.05,0.02,0,0,0.408163265,0.01,normal
0.821917808,0.02,0.049690129,0.02,0.6,0.05,0.05,0.01,0.02,0.01,0,0.43067034,0.510204082,0.01,normal
0.726027397,0.06,0.029181419,0.09,1.066666667,0.03,0.02,0.01,0.01,0.01,0.140841408,0,0.510204082,0.01,abnormal
0.671232877,0.05,0.031637678,0.02,0.6,0.03,0.01,0.01,0.01,0.02,0.005940059,0,0.102040816,0.01,normal
0.301369863,0.03,0.021338114,0.01,0.866666667,0.02,0.01,0.04,0.04,0.02,0.028850289,0,0.255102041,0.01,normal
0.575342466,0.03,0.028788472,0.02,0.6,0.07,0.02,0.01,0.02,0.02,0,0,0.357142857,0.01,normal
0.616438356,0.04,0.140799464,0.07,0.8,0.03,0.01,0.05,0.03,0.01,0,0.477502296,0.408163265,0.12,normal
0.465753425,0.03,0.023700555,0.01,0.866666667,0.03,0.06,0.01,0.04,0.01,0,0.359044995,0.612244898,0.01,abnormal
0.794520548,0.03,0.136914862,0.07,0.8,0.03,0.01,0.01,0.01,0.01,0,0.43067034,0.408163265,0.01,normal
0.520547945,0.03,0.102384468,0.13,0.4,0.05,0.01,0.05,0.01,0.01,0,0.865472911,0.408163265,0.01,normal
0.520547945,0.03,0.015292304,0.06,0.666666667,0.03,0.01,0.01,0.01,0.02,0.074430744,0,0.408163265,0.01,normal
0.520547945,0.02,0.063365095,0.01,0.866666667,0.02,0.02,0.02,0.03,0.01,0,0.436639118,0.663265306,0.01,abnormal
0.780821918,0.03,0.097074924,0.08,0.266666667,0.07,0.06,0.06,0.01,0.02,0,0.367768595,0.030612245,0.01,normal
0.684931507,0.03,0.102571424,0.02,0.6,0.02,0.02,0.02,0.02,0.01,0,0.433195592,0.56122449,0.01,abnormal
0.383561644,0.03,0.081439981,0.1,0.733333333,0.03,0.02,0.01,0.01,0.01,0.105201052,0,0.510204082,0.01,abnormal
0.561643836,0.04,0.133975238,0.06,0.666666667,0.04,0.01,0.01,0.02,0.01,0.046500465,0,0.408163265,0.01,normal
0.356164384,0.03,0.0394973,0.06,0.666666667,0.01,0.01,0.01,0.01,0.02,0,0.453168044,0.408163265,0.01,normal
0.493150685,0.01,0.093424187,0.1,0.733333333,0.02,0.1,0.02,0.03,0.01,0,0,0.37755102,0.38,normal
0.342465753,0.03,0.019728935,0.07,0.8,0.03,0.01,0.01,0.02,0.02,0,0,0.459183673,0.01,normal
0.424657534,0.03,0.208342851,0.16,0.133333333,0.05,0.03,0.05,0.01,0.01,0,0,0.357142857,0.07,normal
0.698630137,0.02,0.05839955,0.13,0.4,0.07,0.07,0.06,0.01,0.02,0,0,0.408163265,0.01,normal
0.561643836,0.05,0.022480924,0.04,0.933333333,0.03,0.04,0.01,0.01,0.01,0,0.453168044,0.408163265,0.01,normal
0.863013699,0.04,0.026636781,0.09,1.066666667,0.03,0.02,0.01,0.01,0.02,0,0.587465565,0.612244898,0.01,abnormal
0.465753425,0.03,0.071049318,0.1,0.733333333,0.01,0.04,0.01,0.01,0.02,0.016390164,0,0.204081633,0.01,normal
0.589041096,0.03,0.060446546,0.06,0.666666667,0.01,0.03,0.04,0.03,0.02,0.010550106,0,0.408163265,0.01,normal
0.287671233,0.03,0.056820963,0.06,0.666666667,0.01,0.04,0.04,0.04,0.02,0,0,0.040816327,0.01,normal
1.082191781,0.06,0.066000152,0.15,0.533333333,0.07,0.06,0.01,0.01,0.01,0.184811848,0,0.459183673,0.01,abnormal
0.287671233,0.03,0.367597231,0.02,0.6,0.01,0.05,0.06,0.02,0.01,0,0.394628099,0.255102041,0.01,normal
0.575342466,0.03,0.021338114,0.09,1.066666667,0.04,0.04,0.05,0.04,0.02,0,0,0.408163265,0.01,normal
0.917808219,0.03,0.117446306,0.16,0.133333333,0.07,0.09,0.01,0.01,0.02,0.020620206,0,0.346938776,0.17,normal
0.397260274,0.02,0.23228203,0.02,0.6,0.04,0.07,0.06,0.03,0.01,0,0.359044995,0.510204082,0.04,abnormal
0.397260274,0.03,0.110815834,0.01,0.866666667,0.01,0.01,0.04,0.03,0.02,0.02202022,0,0.408163265,0.19,normal
0.726027397,0.03,0.107653902,0.12,0.2,0.02,0.05,0.06,0.01,0.02,0,0,0.244897959,0.26,normal
0.246575342,0.03,0.143329146,0.06,0.666666667,0.01,0.03,0.04,0.05,0.01,0,0,0.306122449,0.01,normal
0.315068493,0.03,0.113211588,0.06,0.666666667,0.01,0.02,0.04,0.05,0.02,0,0,0.408163265,0.01,normal
0.479452055,0.03,0.086547613,0.1,0.733333333,0.01,0.01,0.04,0.01,0.02,0.143441434,0,0.408163265,0.01,abnormal
0.616438356,0.03,0.199662664,0.02,0.6,0.03,0.01,0.01,0.03,0.02,0,0.365013774,0.408163265,0.29,normal
0.904109589,0.02,0.118968466,0.07,0.8,0.02,0.11,0.02,0.01,0.01,0.022900229,0,0.306122449,0.4,normal
0.643835616,0.03,0.102498001,0.01,0.866666667,0.03,0.03,0.01,0.01,0.01,0,0.359044995,0.520408163,0.01,abnormal
0.479452055,0.03,0.020779286,0.02,0.6,0.06,0.05,0.03,0.01,0.02,0,0,0.408163265,0.01,abnormal
0.356164384,0.05,0.049894761,0.02,0.6,0.01,0.03,0.04,0.04,0.01,0,0,0.306122449,0.01,normal
0.561643836,0.04,0.013538318,0.01,0.866666667,0.02,0.01,0.03,0.03,0.02,0,0,0.408163265,0.12,abnormal
1.109589041,0.01,0.089877466,0.16,0.133333333,0.07,0.05,0.01,0.01,0.02,0,0,0.204081633,0.01,normal
0.849315068,0.03,0.100362626,0.05,0.333333333,0.01,0.14,0.01,0.02,0.02,0.010550106,0,0.224489796,0.01,normal
0.630136986,0.03,0.171174001,0.16,0.133333333,0.05,0.05,0.01,0.01,0.02,0,0,0.408163265,0.05,normal
0.232876712,0.03,0.14039088,0.13,0.4,0.01,0.03,0.06,0.01,0.01,0,0,0.102040816,0.23,normal
1.095890411,0.05,0.013665448,0.02,0.6,0.07,0.05,0.05,0.04,0.02,0,0,0.326530612,0.01,normal
0.726027397,0.02,0.098861541,0.16,0.133333333,0.02,0.02,0.02,0.01,0.01,0.076880769,0,0.683673469,0.26,abnormal
0.534246575,0.05,0.045676358,0.02,0.6,0.01,0.02,0.04,0.04,0.02,0,0,0.408163265,0.01,normal
0.438356164,0.03,0.018955277,0.06,0.666666667,0.01,0.09,0.06,0.01,0.02,0,0.506198347,0.408163265,0.41,normal
0.438356164,0.03,0.141180854,0.01,0.866666667,0.01,0.02,0.06,0.01,0.01,0,0.561065197,0.510204082,0.01,abnormal
0.561643836,0.06,0.078159077,0.1,0.733333333,0.02,0.02,0.02,0.02,0.01,0,0,0.408163265,0.01,abnormal
0.602739726,0.03,0.045593418,0.1,0.733333333,0.01,0.14,0.01,0.01,0.01,0.005940059,0,0.255102041,0.01,normal
0.342465753,0.03,0.048507209,0.16,0.133333333,0.01,0.05,0.06,0.01,0.01,0,0,0.255102041,0.23,normal
0.547945205,0.06,0.034429778,0.07,0.8,0.03,0.06,0.05,0.01,0.02,0.015060151,0,0.408163265,0.01,normal
0.342465753,0.03,0.172180843,0.06,0.666666667,0.02,0.01,0.02,0.02,0.01,0,0.436639118,0.367346939,0.01,abnormal
0.232876712,0.03,0.100166833,0.13,0.4,0.01,0.04,0.04,0.05,0.02,0,0,0.153061224,0.01,normal
0.561643836,0.03,0.226184552,0.02,0.6,0.03,0.01,0.01,0.05,0.02,0,0.143480257,0.408163265,0.01,normal
0.575342466,0.06,0.01598302,0.04,0.933333333,0.03,0.02,0.05,0.03,0.01,0,0.505280073,0.612244898,0.04,abnormal
0.246575342,0.03,0.135026949,0.15,0.533333333,0.01,0.11,0.04,0.01,0.01,0.005940059,0,0.204081633,0.01,normal
