0.876712329,0.03,0.157463683,0.02,0.6,0.02,0.06,0.03,0.01,0.02,0,0,0.214285714,0.01,normal
0.657534247,0.03,0.0998813,0.06,0.666666667,0.03,0.01,0.05,0.01,0.02,0,0,0.459183673,0.01,normal
0.315068493,0.03,0.264328971,0.02,0.6,0.01,0.01,0.04,0.01,0.02,0,0,0.408163265,0.01,normal
0.479452055,0.02,0.066868987,0.01,0.866666667,0.02,0.04,0.02,0.01,0.01,0,0,0.408163265,0.01,normal
0.630136986,0.03,0.25122643,0.06,0.666666667,0.02,0.06,0.02,0.01,0.01,0,0,0.408163265,0.01,abnormal
0.890410959,0.02,0.021578097,0.06,0.666666667,0.07,0.02,0.05,0.01,0.02,0,0,0.459183673,0.01,normal
0.726027397,0.03,0.152052843,0.02,0.6,0.07,0.09,0.01,0.01,0.01,0.068490685,0,0.408163265,0.01,normal
0.246575342,0.03,0.226801846,0.12,0.2,0.01,0.05,0.06,0.01,0.01,0,0,0.551020408,0.05,normal
0.465753425,0.02,0.073590557,0.11,1,0.02,0.04,0.02,0.01,0.01,0,0,0.56122449,0.01,abnormal
0.383561644,0.03,0.051755481,0.02,0.6,0.01,0.09,0.05,0.01,0.02,0,0,0.408163265,0.25,normal
0.506849315,0.03,0.062348736,0.01,0.866666667,0.02,0.02,0.02,0.01,0.01,0,0,0.612244898,0.01,abnormal
0.808219178,0.03,0.12377289,0.01,0.866666667,0.02,0.04,0.02,0.01,0.01,0.050130501,0,0.408163265,0.01,normal
0.438356164,0.03,0.171830725,0.04,0.933333333,0.01,0.02,0.01,0.01,0.02,0.135501355,0,0.612244898,0.01,abnormal
0.424657534,0.03,0.029880974,0.01,0.866666667,0.02,0.04,0.03,0.01,0.02,0,0,0.357142857,0.01,normal
0.342465753,0.05,0.057258779,0.01,0.866666667,0.01,0.04,0.01,0.01,0.02,0,0,0.408163265,0.01,normal
1.109589041,0.03,0.068442815,0.16,0.133333333,0.02,0.04,0.02,0.01,0.01,0,0,0.153061224,0.13,normal
0.643835616,0.03,0.105721119,0.02,0.6,0.05,0.05,0.06,0.02,0.02,0,0,0.357142857,0.01,normal
0.534246575,0.03,0.020268727,0.02,0.6,0.02,0.11,0.02,0.01,0.01,0,0,0.408163265,0.01,normal
0.506849315,0.03,0.164388525,0.06,0.666666667,0.02,0.05,0.02,0.02,0.01,0,0,0.306122449,0.01,normal
0.602739726,0.03,0.146055301,0.02,0.6,0.02,0.09,0.02,0.01,0.01,0,0,0.459183673,0.01,abnormal
0.506849315,0.03,0.163712085,0.07,0.8,0.02,0.11,0.02,0.01,0.01,0,0,0.459183673,0.01,normal
0.561643836,0.03,0.104746909,0.06,0.666666667,0.02,0.01,0.02,0.01,0.01,0,0,0.510204082,0.01,abnormal
0.753424658,0.03,0.115767783,0.06,0.666666667,0.02,0.04,0.02,0.01,0.01,0,0,0.408163265,0.13,abnormal
0.821917808,0.03,0.099253129,0.01,0.866666667,0.02,0.06,0.02,0.01,0.01,0,0,0.408163265,0.01,abnormal
