0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,1,0.003922,0,1,0,0,0,0,0.99,1,normal.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048924,0.001957,0,0,1,1,0.04,1,0,1,0.003922,0,0.05,0,0,0.01,0,0.04,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068493,0.001957,0.06,0,0.94,1,0.03,1,0,1,0.003922,0,0.09,0,0,0.02,0,0.07,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107632,0.001957,0.22,0,0.76,1,0.02,1,0,1,0.003922,0,0.17,0,0,0.05,0,0.1,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127202,0.001957,0.18,0,0.8,1,0.02,1,0,1,0.003922,0,0.21,0,0,0.05,0,0.14,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146771,0.001957,0.16,0,0.83,1,0.01,1,0,1,0.003922,0,0.25,0,0,0.05,0,0.18,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166341,0.001957,0.14,0,0.85,1,0.01,1,0,1,0.003922,0,0.29,0,0,0.05,0,0.22,1,saint.,null,null
0,tcp,finger,S2,0,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18591,0.001957,0.15,1,0.84,0,0.01,1,0,1,0.011765,0.01,0.32,0,0,0.06,0.33,0.25,0,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205479,0.001957,0.16,0,0.83,1,0.01,1,0,1,0.003922,0,0.36,0,0,0.07,0,0.28,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225049,0.001957,0.15,0,0.84,1,0.01,1,0,1,0.003922,0,0.4,0,0,0.07,0,0.32,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244618,0.001957,0.14,0,0.86,1,0.01,1,0,1,0.003922,0,0.44,0,0,0.07,0,0.36,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274,0.001957,0.13,0,0.86,1,0.01,1,0,1,0.003922,0,0.47,0,0,0.07,0,0.39,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279843,0.001957,0.12,0,0.87,1,0.01,1,0,1,0.003922,0,0.51,0,0,0.07,0,0.43,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299413,0.001957,0.11,0,0.88,1,0.01,1,0,1,0.003922,0,0.55,0,0,0.07,0,0.47,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318982,0.001957,0.1,0,0.89,1,0.01,1,0,1,0.003922,0,0.59,0,0,0.07,0,0.51,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338552,0.001957,0.1,0,0.9,1,0.01,1,0,1,0.003922,0,0.63,0,0,0.07,0,0.55,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358121,0.001957,0.09,0,0.9,1,0.01,1,0,1,0.003922,0,0.67,0,0,0.07,0,0.58,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377691,0.001957,0.09,0,0.91,1,0.01,1,0,1,0.003922,0,0.71,0,0,0.07,0,0.62,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.001957,0.08,0,0.91,1,0,1,0,1,0.003922,0,0.75,0,0,0.07,0,0.66,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41683,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.78,0,0,0.07,0,0.7,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436399,0.001957,0.08,0,0.92,1,0,1,0,1,0.003922,0,0.82,0,0,0.07,0,0.74,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455969,0.001957,0.07,0,0.92,1,0,1,0,1,0.003922,0,0.86,0,0,0.07,0,0.78,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473581,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,0.89,0,0,0.07,0,0.81,1,saint.,null,null
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493151,0.001957,0.07,0,0.93,1,0,1,0,1,0.003922,0,0.93,0,0,0.07,0,0.85,1,saint.,null,null
