39,0.01,77516,0.01,13,0.01,0.01,0.01,0.01,0.01,2174,0,40,0.01,<=50K
50,0.02,83311,0.01,13,0.02,0.02,0.02,0.01,0.01,0,0,13,0.01,<=50K
38,0.03,215646,0.02,9,0.03,0.03,0.01,0.01,0.01,0,0,40,0.01,<=50K
53,0.03,234721,0.03,7,0.02,0.03,0.02,0.02,0.01,0,0,40,0.01,<=50K
28,0.03,338409,0.01,13,0.02,0.04,0.03,0.02,0.02,0,0,40,0.02,<=50K
37,0.03,284582,0.04,14,0.02,0.02,0.03,0.01,0.02,0,0,40,0.01,<=50K
49,0.03,160187,0.05,5,0.04,0.05,0.01,0.02,0.02,0,0,16,0.03,<=50K
52,0.02,209642,0.02,9,0.02,0.02,0.02,0.01,0.01,0,0,45,0.01,>50K
31,0.03,45781,0.04,14,0.01,0.04,0.01,0.01,0.02,14084,0,50,0.01,>50K
42,0.03,159449,0.01,13,0.02,0.02,0.02,0.01,0.01,5178,0,40,0.01,>50K
37,0.03,280464,0.06,10,0.02,0.02,0.02,0.02,0.01,0,0,80,0.01,>50K
30,0.01,141297,0.01,13,0.02,0.04,0.02,0.03,0.01,0,0,40,0.04,>50K
23,0.03,122272,0.01,13,0.01,0.01,0.04,0.01,0.02,0,0,30,0.01,<=50K
32,0.03,205019,0.07,12,0.01,0.06,0.01,0.02,0.01,0,0,50,0.01,<=50K
34,0.03,245487,0.08,4,0.02,0.07,0.02,0.04,0.01,0,0,45,0.05,<=50K
25,0.02,176756,0.02,9,0.01,0.08,0.04,0.01,0.01,0,0,35,0.01,<=50K
32,0.03,186824,0.02,9,0.01,0.09,0.05,0.01,0.01,0,0,40,0.01,<=50K
38,0.03,28887,0.03,7,0.02,0.06,0.02,0.01,0.01,0,0,50,0.01,<=50K
43,0.02,292175,0.04,14,0.03,0.02,0.05,0.01,0.02,0,0,45,0.01,>50K
40,0.03,193524,0.09,16,0.02,0.04,0.02,0.01,0.01,0,0,60,0.01,>50K
54,0.03,302146,0.02,9,0.05,0.05,0.05,0.02,0.02,0,0,20,0.01,<=50K
35,0.04,76845,0.05,5,0.02,0.08,0.02,0.02,0.01,0,0,40,0.01,<=50K
43,0.03,117037,0.03,7,0.02,0.07,0.02,0.01,0.01,0,2042,40,0.01,<=50K
59,0.03,109015,0.02,9,0.03,0.1,0.05,0.01,0.02,0,0,40,0.01,<=50K
56,0.05,216851,0.01,13,0.02,0.1,0.02,0.01,0.01,0,0,40,0.01,>50K
