-2.92,-2.97
-3.35,-2.36
-2.5,-3.59
-3.89,-2.28
-3.46,-3.93
-3.95,-2.27
-2.34,-3.45
-3.02,-2.43
-2.99,-2.91
-2.82,-2.45
-3.25,-3.35
-2.6,-3.77
-2.9,-3.78
-2.7,-2.51
-3.39,-3.72
-2.28,-3.46
-2.33,-2.16
-2.04,-2.09
-2.27,-2.81
-2.05,-2.93
-3.56,-2.61
-3.2,-3.67
-2.44,-3.54
-3.54,-2.16
-3.45,-3.41
-2.49,-2.76
-2.19,-2.2
-3.85,-2.85
-3.13,-3.02
-3.93,-3.84
-2.21,-3.99
-2.34,-3.72
-3.65,-3.82
-3.55,-2.25
-2.62,-3.89
-2.18,-2.78
-2.95,-2.41
-2.92,-3.38
-2.36,-2.46
-3.92,-2.78
-2.56,-2.98
-2.08,-2.31
-2.43,-2.35
-2.06,-3.63
-2.56,-2
-3.32,-2.38
-3.89,-2.09
-2.88,-3.08
-2.31,-3.83
-2.93,-2.67
-3.16,-3.77
-3.27,-2.45
-2.18,-2.37
-3.54,-3.99
-2.43,-2.38
-2.11,-3.62
-3.15,-3.53
-3.2,-2.35
-2.83,-2.33
-2.87,-3.12
-2.24,-2.44
-2.59,-2.47
-3.19,-3.95
-3.76,-2.54
-3.67,-3.31
-3.62,-3.31
-2.91,-2.34
-3.43,-2.07
-2.93,-2.88
-3.98,-3.2
-2.81,-2.64
-3.36,-3.44
-2.41,-2.24
-3.62,-3.52
-3.63,-2.91
-3.88,-2.03
-2.83,-3.06
-2.91,-3.49
-2.86,-3.69
-2.18,-3.4
-2.18,-2.01
-3.42,-2.2
-2.58,-2.49
-2.03,-3.01
-3.46,-2.38
-3.96,-3.16
-2.2,-3.23
-2.66,-3.51
-3.74,-3.65
-2.01,-2.61
-3.51,-3.98
-3.66,-3.18
-2.95,-3.11
-2.05,-2.04
-3.08,-3.88
-2,-3.02
-2.06,-3.2
-3.96,-2.94
-2.46,-3.67
-3.39,-3.02
-2.33,2.41
-2.01,3.01
-3.23,2.35
-3.51,3.15
-3.73,2.65
-2.58,3.19
-3.82,2.91
-2.34,2.93
-3.31,2.12
-2.54,2.81
-3.96,3.77
-2.22,2.77
-2.49,3.71
-3.03,3.44
-3.46,2.21
-3.34,3.89
-2.7,3.31
-3.32,2
-3.79,3
-3.04,3.53
-4,2.42
-4,3.17
-3.63,3.66
-3.92,3.96
-2.5,3.7
-2.98,3.67
-2.71,2.67
-3.09,3.01
-2.51,3.35
-3.78,3.98
-3.43,2.86
-3.78,3.89
-2.29,3.29
-3.12,3.27
-2.99,3.1
-3.99,2.29
-2.2,2.19
-2.23,3.83
-2.52,3.6
-2.52,3.33
-3.27,3.07
-2.01,3.77
-3,2.89
-2.07,3.42
-3.77,3.72
-3.39,3.47
-3.33,2.77
-2.61,2.7
-3.05,2.51
-3.9,3.45
-3.49,2.4
-3.87,3.91
-3.09,2.95
-3.14,2.03
-3.12,2.66
-3.11,2.55
-2.03,2.55
-2.79,3.63
-3.3,3.12
-3.92,3.16
-3.14,2.29
-2.97,2.95
-3.07,3.64
-3.32,3.4
-2.54,3.3
-3.81,2.98
-3.42,3.92
-3.88,3.99
-2.07,3.99
-2.68,3.04
-3.18,2.19
-3.13,3.09
-3.62,3.36
-3.17,3.71
-2.62,3.14
-3.93,2.11
-2.44,2.59
-3.26,3.99
-2.21,3.39
-3.18,2.68
-2.51,3.74
-3.65,2.48
-3.35,3.63
-3.46,2.63
-2.7,2.58
-2.79,2.95
-3.47,2.7
-3.92,3.82
-3.76,3.46
-2.6,3.04
-3.25,3.64
-2.16,2.58
-3.74,2.17
-2.33,3.48
-3.6,2.18
-2.35,2.64
-3.07,3.75
-3.57,3.64
-2.9,2.56
-2.28,2.38
-1.14,-0.85
-0.6,-0.74
-0.78,-1.22
-1.16,-1.37
-0.04,1.98
0.28,1.37
-1.94,-0.85
0.65,-1.13
0.35,0.66
-0.55,1.97
0.07,-0.82
-0.04,-0.91
-0.84,0.53
-1.61,1.03
0.31,0.87
-1.48,-0.52
-0.61,0.76
-1.15,0.09
-0.5,1.85
-1.15,1
-1.96,0.11
-1.13,-1.51
-1.05,0.35
-1.05,-0.32
0.23,-1.81
-0.09,0.91
-1.13,0.95
-0.65,-1.77
-0.13,-1.01
-0.06,-1.12
0.55,1.1
-0.05,1.35
0.49,0.77
0.92,0.21
-1.54,-0.12
-0.6,0.17
0.62,0.39
-0.29,0.24
-1.57,0.92
-0.19,0.7
0.36,-0.77
-1.59,1.93
0.27,1.44
-0.79,0.63
-1.79,-0.56
-0.71,0.61
-1.15,-1.86
0.64,0.18
-1.05,-1.51
0.33,0.96
-0.24,1.35
0.62,0.76
-0.16,-0.06
0.12,-0.57
-0.61,0.99
-0.55,1.98
-1.64,1.81
-0.34,-0.24
0.36,-1.02
-1.36,-1.1
-0.37,-1.57
-0.03,1.29
-1.85,1.94
-0.78,0.48
-1.88,0.6
-4.72,4.32
-4.95,-0.13
-2.43,-3.32
-3.09,2.92
-3.8,7.46
-2.48,-6.03
-3.51,-4.6
-3.29,-4.59
-0.16,2.19
-4.7,4.21
-4.36,6.53
-3.88,0.95
-4.65,-1.16
-4.69,1.92
-3.12,6.18
-4.34,-3.1
-3.29,-6.02
-4.45,7.63
-3.74,-1.53
-0.82,-2.71
-1.15,3.84
-0.78,-3.31
-4.45,-1.87
-4.41,2.09
-3.29,-1.98
-3.69,-6.34
-2.8,6.24
-4.35,9.52
-0.86,-3.16
-2.77,1.94
-1.23,-3.45
-4.89,1.09
-3.43,-2.09
-2.57,-1.97
-2.64,-6.36
-2.89,-2.51
-2.34,2.8
-2.12,-6.11
-2.83,-5.85
-4.53,-1.91
-2.73,0.52
-3.87,-9.23
-4.25,0.71
-5.25,-8.78
-0.57,-0.68
-3.46,-7.55
-4.96,-2.11
-1.15,4.06
-4.62,-5.44
-4.45,-3.75
-4.78,1.44
-3.47,1.38
-3.56,-4
-1.89,-5.73
-2.5,-6.77
-1.92,5.13
-2.68,-0.11
-4.32,8.91
-5.24,-3.87
-2.32,5.71
-1.71,-2.85
-4.49,-7.76
-3.69,0.97
0.45,0.67
-1.62,0.17
-4.87,-8.25
-2.83,0.11
-5.04,0.45
-2.55,-5.45
1.03,0.14
-3.64,-0.83
-1.44,1.85
-0.2,1.83
-2.06,4.93
-0.07,-2.13
-4.89,-6.7
