3.83,2.71
2.82,2.43
3.27,3.38
3.7,3.65
2.63,2.14
2.31,3.28
3.62,2.85
3.62,3.89
3.45,3.12
3.56,2.38
3.25,3.74
3.03,3.55
3.96,3.75
2.82,2.12
3.81,3.81
2.27,3.27
2.71,2.51
3.65,2.8
2.36,3.04
2.16,2.58
3.95,2.79
2.81,3.47
3.23,2.2
3.56,3.44
3.87,3.66
3.43,2.13
3.7,3.99
2.66,2.11
2.29,3.64
3.5,3.28
3.7,3.75
2.4,3.44
2.2,2.77
2.46,3.11
2.56,3.45
2.93,2.3
2.35,2.96
2.87,3.5
3.74,2.83
2.4,3.43
2.17,2.65
2.84,2.11
3.49,2.43
2.12,3.23
3.2,2.94
3.41,2.53
3.67,3.53
2.3,3.95
3.51,2.23
3.46,2.99
3.5,2.5
3.38,2.66
2.03,3.3
3.27,2.55
3.35,3.75
2.26,2.45
2.36,3.27
2.42,2.18
2.59,3.75
3.38,3.43
2.13,2.97
2.08,2.73
3.55,3.27
2.95,3.8
2.23,3.38
2.44,2.23
2.39,3.29
3.25,3.53
3.2,2.66
2.29,3.37
2.18,2.85
2.44,2.11
3.97,2.28
2.44,2.77
3.97,3.18
3.68,3.74
3.2,3.05
3.13,3.83
2.01,3.35
3.95,2.52
3.66,2.26
2.06,3.75
3.95,2.94
3.52,3.94
2.56,3.88
2.1,3.46
3.26,3.82
3.39,2.25
3.5,2.03
2.41,2.17
3.67,3.55
2.58,3.06
3.9,2.65
3.04,2.28
3.78,3.62
3.74,3.68
2.55,2.65
3.7,3.15
2.7,3.9
3.8,3.62
1.37,0.11
0.84,1.37
1.19,1.24
1.7,1.4
1.85,0.75
1.89,0.8
0.86,1.5
0.69,1.2
1.5,0.11
1.67,0.23
1.94,1.43
1.29,0.7
1.47,0.07
0.99,1.66
1.53,1.08
0.42,1.94
1.19,0.9
1.27,0.41
1.12,1.71
1.14,1.94
-3.1,9.26
1.13,2.26
6.2,4.29
1.28,8.06
3.45,0.24
5.41,5.38
8.69,9.43
6.6,5.46
4.71,2.29
-0.52,8.76
6.31,2.83
4.54,5.27
8.51,0.26
5.01,7.07
6.54,8.39
2.4,8.43
0.35,7.76
5.45,0.3
2.27,9.28
1.5,5.66
8.65,0.59
8.81,0.47
-2.71,8.07
3.21,1.93
9.45,6.71
5.75,6.46
3.56,8.83
4.22,3.39
5.57,8.11
4.8,3.95
3.12,7.24
3.23,3.16
7.49,7.36
0.57,1.71
8.25,6.55
8.93,2.25
-2.43,7.56
3.99,6.04
2.49,4.54
-1.03,5.17
3.93,6.29
2.4,0.55
3.06,7.01
8.47,5.6
0.9,2.81
5.88,4.28
-0.32,9.7
-1.22,6.88
-1.72,8.22
4.48,3.38
6.45,2.98
7.49,3.32
8.04,0.37
5.11,8.01
6.75,8.05
-0.13,3.66
6.86,7.38
5.68,3.7
0.27,3.46
4.75,4
5.28,9.32
3.12,7.41
6.03,1.14
3.67,1.28
6.93,7.7
2.98,1.92
0.63,4.95
-0.14,8.73
6.14,9.26
2.27,7.71
7.02,3.29
6.26,2.19
3.11,5.37
4.7,0.92
1.71,1.68
-2.49,7.12
9.09,8.68
4.23,6.51
-2.19,7.13
4.96,1.11
1.29,5.37
2.89,8.68
9.81,1.48
1.69,4.11
5.76,5.55
5.09,0.2
8.25,8.44
7.19,2.43
8.31,5.64
3.01,1.97
2.67,2.74
3.51,9.71
8.33,4.11
0.3,4.61
-3.16,9.34
9.71,9.15
9.23,6.44
2.46,5.73
2.11,9.67
6.83,0.33
9.96,5.68
9.44,0.29
0.52,8.63
5.5,3.34
5.32,6.31
0.1,7.57
-1.69,7.04
1.7,8.68
2.03,1.42
8.52,3.83
6.77,1.94
5.4,4.32
1.26,4.78
2.11,4.44
2.81,6.44
7.09,5.27
7,7.21
1.34,1.68
9.76,3.2
5.64,1.34
7.75,5.31
9.76,3.1
-1.25,9.82
1.13,3.74
0.68,6.52
6.04,7.01
6.66,7.04
2.96,7.84
-1.63,5.53
2.96,5.08
4.16,0.12
6.89,7.3
-0.76,3.47
7.84,8.21
3.88,0.44
-0.14,3.46
-1.88,7.98
8.45,0.14
5.68,7.08
