-5.55,-8.48
-6.57,-1.95
-8.75,-0.57
-7.45,-7.56
-9.5,-8.71
-8.62,5.55
-8.59,3.45
-8.47,-5.81
-8.99,-1.82
-8.56,-5.4
-8.74,6.68
-7.7,6.25
-6.03,-3.15
-4.8,9.98
-8.86,-2.79
-9.7,9.52
-5.94,-3.58
-8.82,3.61
-6.59,6.19
-7.53,-8.14
-7.73,-9.81
-8.23,2.68
-6.74,-9.41
-8.16,-8.45
-9.51,-7.87
-6.38,-0.52
-6.22,7.13
-6.34,-0.06
-7.83,-0.93
-8.2,7.54
-5.26,-3.99
-8.6,-8.1
-7.6,6.5
-9.25,-3.83
-8.62,7.64
-9.36,-7.37
-7.45,0.56
-6.98,-2.53
-5.72,-0.15
-7.35,4.46
-9.14,-2.51
-7.44,-8.8
-5.74,-2.27
-6.48,2.23
-9.5,3.89
-6.09,7.61
-9.44,1.99
-6.68,-0.83
-6.41,-0.9
-6.28,-9.1
-6.63,-3.72
-9.6,4.46
-8.26,-1.48
-5.86,8.03
-7.28,-2.26
-9.33,-5.69
-7.37,-7.28
-9.27,-1.25
-7.66,8.5
-5.14,9.4
-5.52,-0.81
-5.91,6.01
-6.76,8.56
-4.95,5.79
-7.4,-8.16
-5.64,4.82
-9.42,8.92
-6.39,1.62
-8.56,-1.3
-5.52,6.56
-9.07,-0.09
-8.07,-0.24
-5.19,8.22
-8.87,-0.06
-6.44,-9.91
-8.6,2.46
-9.87,6.72
-9.08,-7.53
-9.46,7.77
-7.45,3.27
-4.96,4.64
-6.25,9.23
-8.58,-2.93
-8,8.19
-8.46,8.87
-8.24,-0.28
-6.69,5.29
-5.3,-0.61
-7.58,-1.79
-6.93,-3.27
-9.44,-6.36
-5.14,4.4
-9.74,4.82
-7.49,0.1
-7.08,8.28
-7.68,6.27
-7.48,-1.75
-8.05,0.14
-9.07,-4.6
-8.51,2.07
-4.68,9.84
-9.8,7.89
-8.62,-1.5
-6.78,0.08
-8.53,5.57
-7.71,6.88
-8.22,2.47
-8.71,-8.86
-7.51,-4.52
-9.79,-4.08
-6.76,-1.75
-9.21,8.94
-8.12,2.12
-6.03,0.86
-5.91,-9.42
-6.18,-0.55
-9.54,-5.16
-5.95,6.83
-6.16,-2.4
-9.71,9.99
-9.69,-3.15
-6.32,5.33
-6.67,-6.19
-6.64,-7.48
-5.8,6.08
